gene_id	gene_name	A_1	A_2	A_3	A_4	A_5	A_6	B_1	B_2	B_3	B_4	B_5	B_6	C_1	C_2	C_3	C_4	C_5	C_6
ENSG00000139531.13	SUOX	350	415	430.001	413	328	405	500	402.999	459.001	469.001	422.001	395.999	429.001	461	379.001	393	336	357.001
ENSG00000139537.11	CCDC65	6	11	2	3	5	3	16	12	7	18	6	13	3	2	4	3	6	4
ENSG00000139540.12	SLC39A5	2	0	0	3	0	5	0	0	0	0	0	1	0	0	1	1	2	0
ENSG00000139546.12	TARBP2	326.006	423.171	439.571	399.159	373.475	555.973	850.06	919.308	1006.343	751.475	942.377	847.576	530.693	686.447	661.454	362.94	448.062	465.956
ENSG00000139547.8	RDH16	7	4	2	5	2	6	0	0	0	7	0	1	2	1	1	15	7	5
ENSG00000139549.4	DHH	19	45	20	17	63	30	18	24	17	15	20	15	16	42	30	28	94	33
ENSG00000139567.13	ACVRL1	7080	9639	8345	7913	7943.001	7806	12505.001	10823	11578	14401.001	11764	11515.001	8783.999	10084.999	6287.999	10333	11808.999	7493.001
ENSG00000139572.4	GPR84	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	2
ENSG00000139574.9	NPFF	13.367	11.997	11.728	22.855	11.673	21.932	18.236	15.653	13.727	7	5	9.907	10.337	12.624	18.874	16	6.666	19.693
ENSG00000139579.13	NABP2	646	657	755	720	644	760	1491.001	1329.001	1254.999	1328	1240.001	1153	1014.999	1032	835	948	896	822
ENSG00000139597.18	N4BP2L1	212	307.999	381.999	176.002	237	279.001	30.001	12	37.001	18	25	39	72	140.001	94	156.001	191	157.001
ENSG00000139610.2	CELA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000139613.12	SMARCC2	3112.145	3485.557	3636.011	3376.53	2797.662	3634.534	3104.503	2813.1	3353.091	3231.834	2630.759	2914.335	3111.111	3350.805	3332.576	2417.597	2745.702	3125.291
ENSG00000139618.18	BRCA2	178	156	233	88	126	183	678	638	612	607	468	483	467	246	359	139	134	224
ENSG00000139620.13	KANSL2	424	496	542.001	475.001	423	538	737.999	696.999	649.999	664	651.999	639.001	643	623.001	563	515.001	548.999	460.999
ENSG00000139624.14	CERS5	863.999	738.001	1129.001	909	751.001	1176.999	1367	1127	1361.001	1341.999	1063.001	1312	900.999	865	896.001	849.999	765	836
ENSG00000139625.13	MAP3K12	417.286	810.826	522.374	458.443	700.628	538.225	880.09	1113.768	975.405	865.812	929.087	789.636	439.687	1050.687	526.591	413.163	910.085	578.742
ENSG00000139626.16	ITGB7	5	0	0	0	0	0	0	1	0	1	0	0	5	0	0	3	1	2
ENSG00000139629.16	GALNT6	467.999	683.001	529.001	413.999	631	510	4743.998	6549.001	5383.07	3559.992	5675.998	4392.999	1278	2561.998	1232	1390.999	2347	1221
ENSG00000139631.20	CSAD	146.001	181.349	179.999	191.001	107	174	123.999	109	71.999	130	96.001	84.001	138	115	101	122	93.18	99.465
ENSG00000139636.16	LMBR1L	1186.999	1533.998	1171.002	1583	1263.001	1250.001	1577.999	1494.999	1305.002	1687.001	1499	1184	2307.999	2465.002	1441	2768.001	2610.999	1677.001
ENSG00000139637.14	MYG1	416.331	466.007	548.001	422.774	394.525	517.495	562.076	661.831	517.786	549.191	601.483	540.187	467.988	534.631	396.73	483.065	458.422	432.404
ENSG00000139641.13	ESYT1	7631.791	10326.451	8415.861	9315.147	9399.31	8522.61	10368.712	10328.793	9378.45	9108.393	9589.292	7822.407	10021.672	11735.244	8231.077	5708.4	7579.641	6179.456
ENSG00000139644.13	TMBIM6	16042	16047.999	19339.001	18298.001	14375	19521	15989.999	13476.999	14909	16285	13549.999	13835.001	16337.001	14529.001	13812	11567	13019	13811
ENSG00000139645.11	ANKRD52	2880.001	3094	2784.999	3224	2792	2867	5821.999	4519.001	4097.999	5975	4403.001	4076.001	5004	5006	3645	4532.001	5000	3528
ENSG00000139648.7	KRT71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000139651.11	ZNF740	916	976	1114	985	853	1122	1522	1260	1332	1552	1295	1297	1781	1595	1575	1261	1218	1591.535
ENSG00000139656.8	SMIM2	1.001	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000139668.9	WDFY2	433.347	683.651	524.738	462.709	483.064	539.9	378.079	356.032	322.393	398.979	299.534	326.086	677.291	884.339	523.509	722.22	720.951	544.904
ENSG00000139675.13	HNRNPA1L2	55.243	37.468	143.632	113.425	78.251	99.946	60.728	24.721	48.932	35.406	0	49.474	82.698	0	106.229	0	0	71.921
ENSG00000139679.16	LPAR6	1316.001	1113	1328	1414	1094	1359	418	296	631	481	271	389	874.999	501	666	358	378	550
ENSG00000139684.15	ESD	1283	1666.999	1778.001	1410.999	1476	1577	2131	2202.999	2058	1897	1943	1822.001	1874	2056	1749.001	1392	1811	1572
ENSG00000139687.16	RB1	3484	3347	4134.999	3261	3121	3541	3535	3092	3326	3241	2730	2874	3413	2947	3112	2146	2316.001	2612
ENSG00000139697.14	SBNO1	1327.966	1686.885	2039.993	1433.837	1576.986	2164.675	1726.803	2095.923	2423.868	1739	1967.975	2134.803	1752.92	1920.881	2417.987	1358.607	1799.995	2735.956
ENSG00000139714.12	MORN3	5	14	7	10	14	12	19	14	10	16	16	27	20	39	21	35	43	20
ENSG00000139718.12	SETD1B	1102	1180	1010	1003	807	961	1543	1349.999	1331	1444	1057	1166	1320	1334	1184	858	862	853.001
ENSG00000139719.11	VPS33A	818.001	740.001	948	902	670	923.001	1427.001	1054	1083	1245.001	917.999	905.073	1080.001	861	814	763.999	653.001	575
ENSG00000139722.7	VPS37B	926.241	1018.695	1127.312	1124.137	972.356	1141.6	2543.193	2493.162	2526.549	2393.897	2345.671	2512.956	2023.908	2432.94	1895.716	1879.94	2352.644	2036.622
ENSG00000139725.8	RHOF	188.766	221.184	235.132	224.796	209.418	208.904	152.323	162.028	168.17	119.294	202.808	130.243	582.411	447.632	247.419	830.752	794.213	467.592
ENSG00000139726.11	DENR	1879	2113.999	2397	2158	2068	2507.001	3892	3837	3742	3628.999	3345.999	3396	3157	3068.975	3027	2223	2417	2662
ENSG00000139734.19	DIAPH3	488	523	834	478	474	829	679	665	745	644	637	691	796	539	904	246	245	574
ENSG00000139737.23	SLAIN1	180	106	119	138	93	100	95	64	46.999	56	47	33	31	27.001	40	51	16	34
ENSG00000139746.16	RBM26	1150	1442	1375	1319	1397.073	1268	1850.008	1520.022	1852	1610	1409	1471.004	1722.109	1534	1525.999	1244	1267.001	1448.001
ENSG00000139767.10	SRRM4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000139780.8	METTL21C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000139793.21	MBNL2	5550.001	6570.001	6164.001	5703	6950.001	6349.001	4668	4584	4088	4270.001	4109	3725	3934.999	4159	3397	2974	3852	3233
ENSG00000139797.8	RNF113B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000139800.9	ZIC5	1	3	11	4	10	4	0	0	0	0	0	0	0	1	0	2	0	1
ENSG00000139826.6	ABHD13	566	608	676	525	585	697	808	833	775	662	716	679	755	763	696	523	676	732
ENSG00000139832.5	RAB20	14	12	20	11	17	3	60	48	59	47	50	57	35	43	26	50	57	39
ENSG00000139835.14	GRTP1	32	58	68	40	38	71	4	5	5	3	4	4	7	11	13.853	16	13	12
ENSG00000139842.15	CUL4A	2406.95	1975.896	3126.909	2546.978	1927.983	2993.859	4170.729	3000.947	3945.792	3872.853	3023.986	3760.965	3145.815	2349.899	3204.498	2363.673	1901.725	2435.944
ENSG00000139865.17	TTC6	0	0	0	2	0	0	1	2	0	1	0	0	5	2	2	6	2	3
ENSG00000139874.6	SSTR1	3	2	4	10	1	2	44	43	44	36	46	21	10	10	1	0	0	1
ENSG00000139880.21	CDH24	222	355	226	256	360.001	292.999	588.999	674	576	743	714	612	364	463	260	819	926	512.001
ENSG00000139890.10	REM2	0	0	1	3	0	1	5	4	0	1	2	2	1	0	3	8	6	7
ENSG00000139899.11	CBLN3	8	10	5	10	6	11	74.142	90.327	66.052	130.136	81.043	67.194	63.202	70.809	15	47.11	80.761	22.122
ENSG00000139908.15	TSSK4	16	13	27	18	6	12	11	10	9	5	8	9	7	18	19	16	11	17
ENSG00000139910.20	NOVA1	2	1	0	0	2	0	194.001	136	237	171	112	120	1	4	5	3	2	1
ENSG00000139914.7	FITM1	9	8	14	15	11	9	4	5	5	3	2	5	9.63	9	0	6	3	5
ENSG00000139915.22	MDGA2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000139921.13	TMX1	1642	1526	1458	1858	1585	1498	3197.999	2842	2388	3131	2698	2020	2656	2484.001	1710	1630	1882	1497
ENSG00000139926.16	FRMD6	4048	6965.001	5675	4523	7826.001	6242	7034.999	7413	9360	7800.999	7946	9510	15004.001	20186	15006.999	15428	20219.001	17239
ENSG00000139946.11	PELI2	829	967	1128.686	703	708.001	890.454	401	358.999	328	529.999	397.999	391.517	604.055	717	761.009	649.47	783	933.857
ENSG00000139970.18	RTN1	8	6	11	4	7	8	35	81	67	22	65	47	0	1	0	0	1	0
ENSG00000139971.15	ARMH4	3	15	14	7	37	17	21	24	22	40	46.999	45	6	24.629	9	8.001	19	21.661
ENSG00000139973.18	SYT16	0	5	0	2	5	6	0	3	1	6	20.573	7	1	0	6	1	9	4
ENSG00000139974.17	SLC38A6	122	158	114.001	145	132.001	153.999	270	212	209	249	242.001	211.001	158.999	151	119	162	194	176
ENSG00000139977.14	NAA30	1023	956.999	1045	1074.999	948	1070	2997	2164	2497.999	2586	1701	1929.001	1691	1272	1323.001	1264	1369	1383
ENSG00000139985.8	ADAM21	3	0	1	1	3	0	14	15	14	17	8	12	14	4	12	8	0	9.996
ENSG00000139988.10	RDH12	0	0	1.845	0	3	5	0	1	1.858	1.978	0	0	1.93	4	0	0	0	0
ENSG00000139990.18	DCAF5	1746.001	1999.999	1842.999	2180	1818	1968	1755	1652.998	1846	1951.999	1689.001	1576	1978	1975.998	1571	2178	2124.002	2029.999
ENSG00000139998.16	RAB15	383	516	529	421	432	547	985	1479	1316.999	940.999	1304.998	1174.001	428.999	1277.001	757	361	925	809.001
ENSG00000140006.12	WDR89	292	308	386	336	394	360	481.001	480.999	499	426	482	395	345	446	379	293	349	324
ENSG00000140009.19	ESR2	9	2	6	5	3	10	37	11	17.999	13	14	7	17	10.999	12	8	2	8
ENSG00000140015.20	KCNH5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140022.14	STON2	3824	4228	4983.001	2573	2145.999	3501	29	13	15	14	8	16	996	949.999	1239	783	769	936
ENSG00000140025.16	EFCAB11	120.001	122	149	153	118	120.999	116	113.999	127.999	194.999	93.001	161	150	110	131.001	97	99.999	127.999
ENSG00000140030.6	GPR65	6	19	23	5	35	16	20	27	4	16	28	6	24	64	27	15	49	27
ENSG00000140043.12	PTGR2	75.828	115.928	124.766	76	114.767	108.999	161.579	136.473	155.559	157.524	128.607	139.076	186.293	168.775	202.345	157.722	178.286	209.476
ENSG00000140044.13	JDP2	218.999	260	456	186	176	347.001	1082.001	835.001	535.002	1171	842.001	619.001	380	556.999	339	720.001	614	385
ENSG00000140057.9	AK7	8	13	10	5	12	9	8	11	4	11	12	6	2	9	9	22	17	11
ENSG00000140067.7	FAM181A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140090.18	SLC24A4	0	1	0	0	1	0	1	1	2	1	2	0	3	2	1	0	0	0
ENSG00000140092.16	FBLN5	68	67	105	224	251	371	53	55	56	91	89	96	17	34	21	33	67	84
ENSG00000140093.10	SERPINA10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
ENSG00000140104.14	CLBA1	79.566	100.037	105.219	104.365	87.915	108.608	169.638	176.432	157.056	143.812	196.44	163.031	146.83	133.669	106.862	155.246	147.842	133.888
ENSG00000140105.18	WARS1	28296.967	31680.562	38566.978	33051.089	29177.993	39692.035	24958.952	22373.292	23189.877	23483.98	20737.52	19364.974	24767.931	29081.442	25379.126	21385.202	23364.703	21561
ENSG00000140107.12	SLC25A47	1	1	1	1	0	1	1	1	6	1	0	0	0	1	2	0	0	0
ENSG00000140153.18	WDR20	410	431.999	473.871	506.247	432.047	515.999	569.258	542.678	562.045	526.361	507.046	537.038	495.297	470.689	544	281.001	343.104	392
ENSG00000140157.16	NIPA2	1757.782	1767.636	2163.506	1927.726	1723.415	2052.795	3912.01	3395.132	3448.645	3514.437	3311.978	3326.088	2621.349	2632.714	2466.571	2617.538	2582.559	2995.197
ENSG00000140199.13	SLC12A6	2052.884	2527.036	1944.121	2065.087	2161.649	2000.019	1732.308	1555.134	1692.388	1578.293	1356.059	1372.123	2079.223	2285.462	1612.55	1507.887	1670.057	1528.019
ENSG00000140254.13	DUOXA1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0
ENSG00000140259.7	MFAP1	1136	1054	1320	1325	1042	1334	1512	1117	1408	1452	1267	1244	1559	1259	1271	1217	1101	1210
ENSG00000140262.18	TCF12	8686	9097	10401.001	9667	8736	11307.999	3744	3321	3813.998	3536	3212.001	3450.001	5579	5044.999	5804.001	3589.001	4127	5062.998
ENSG00000140263.15	SORD	118.13	104.897	142.886	117.001	122.295	109.226	623.056	638.206	633.367	578.918	596.165	521.811	328.756	382.633	296.166	469.888	541.7	454.483
ENSG00000140264.22	SERF2	10844.484	11575.449	13197.833	12293.199	10102.818	12986.172	9692.047	9467.462	10390.808	9994.969	9875.031	9661.625	9569.959	9789.291	9120.428	10308.057	10643.197	10234.656
ENSG00000140265.14	ZSCAN29	561	654	644	589	523	619	1029	839	799	936	702	691	851	754.999	783.999	659.999	633.999	675.999
ENSG00000140274.14	DUOXA2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000140279.13	DUOX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	1
ENSG00000140280.14	LYSMD2	558	505	612	506	459	551	371	385	393	361.001	281	294	281	301.999	284	268	345	315
ENSG00000140284.11	SLC27A2	221.128	113	165	179	71	162	0	0	1	0	0	0	98	24	34	5	2	18
ENSG00000140285.12	FGF7	0	1	1.007	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
ENSG00000140287.11	HDC	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140297.13	GCNT3	0	0	0	0	0	0	0	1	1	1	0	0	0	2	2	0	0	0
ENSG00000140299.14	BNIP2	3272.349	3434.001	3889	3221.104	3034.784	3865.824	4155.278	3464.989	4241.938	3807.635	3178.768	3599.563	3738.72	3386.856	3588.586	2768.413	3085.444	3808.773
ENSG00000140307.11	GTF2A2	799	900	1026.999	964.001	888	1052.001	1404	1353.999	1386.001	1343.001	1310	1337.001	1210	1182.998	1065	1030	1011.001	964
ENSG00000140319.11	SRP14	7814.999	7704.999	9302	9463	6742.999	9390.001	7187.999	5625	7263.001	7121	5872	6740	8405.001	5945.999	6874.001	5235	4772.998	6464.999
ENSG00000140320.12	BAHD1	1096.999	1175	1267	1121	920.86	1300.001	1686	1394	1306	1557.001	1372.001	1246	1229	1277	1214	1405	1255.001	1202.999
ENSG00000140323.6	DISP2	29.119	70	35	58	88	34	229.836	185.949	153	234.198	231.427	182	33	71.535	29.212	27.297	39	30
ENSG00000140326.13	CDAN1	447	477.999	497.001	430.001	411.001	537	557	452.001	458.655	586.001	389	458	424	461.001	474	419.629	374	425
ENSG00000140332.18	TLE3	595	793.999	693.999	690.999	727.001	771.001	1886.999	1595.001	1595.998	2302.999	1856.001	1722.999	1009.999	1137	1053.999	1385.997	1447.001	1499
ENSG00000140350.15	ANP32A	3120.998	3464	3796	3509.001	3006.001	3536.996	4112	3546	4114.995	3948	3597.001	3720	4182.998	3515.001	3806	4091	3582.001	4104.001
ENSG00000140365.16	COMMD4	783.001	800.001	1000	888.002	672	921.999	1085	967.998	1105	1138	956.998	928	976	951	792	506.999	537	605
ENSG00000140367.12	UBE2Q2	2775	3347	4062.999	2643.999	2861	3788	1735	1880.999	1728	1652	1854	1601.999	2892	2867	2805.999	1316.999	1919	2253.999
ENSG00000140368.14	PSTPIP1	1	10	3	0	10	2	0	0	2	0	1	0	10	31	9.001	12	20	8
ENSG00000140374.17	ETFA	2975	3167.001	3587	3612.001	3151.998	3965	3018	3020.001	3071.001	2904.998	2975.001	2908.999	3262.999	3122	2918.002	3528.999	3329.999	3621
ENSG00000140379.9	BCL2A1	0	2	0	1	0	0	8	17	6	5	12	5	1	4	3	12	6	1
ENSG00000140382.15	HMG20A	1108.967	1330.49	1449.231	1149.909	1190.679	1534.135	1612.63	1347.524	1868.51	1646.531	1214.314	1445.079	1610.362	1490.954	1462.6	1282.177	1529.408	1582.135
ENSG00000140386.13	SCAPER	510	566	594	490.999	480.999	618	458	357	345	416	336	316	401	361	366	380	459	373
ENSG00000140391.15	TSPAN3	4399.001	5261.999	6172.999	5474	5083	6606	6297	6152.999	6556	5917	6148.999	5999	6147	6185.001	5807	4405.999	5355	5697.002
ENSG00000140395.9	SKIC8	670	707	782.001	744	622	771	1121.002	1079.001	963	965	1001	993	753	773	651.999	582	693.999	556
ENSG00000140396.13	NCOA2	754	733	886	610	547	700.999	1094.999	745	912.001	1153	747	777	650	614	583	426	479	509
ENSG00000140398.14	NEIL1	375.815	430.453	475.013	400.12	275.223	423.125	196.91	163.692	213.335	232.305	123.636	170.739	289.254	207.894	275.974	234.642	136.26	258.752
ENSG00000140400.18	MAN2C1	1855.765	2362.449	2255.954	2119.484	1901.038	2509.686	2020.018	2174.832	2143.246	2013.223	1941.408	1710.063	1890.112	1886.117	1693.569	1459.066	1465.817	1328.185
ENSG00000140403.13	DNAJA4	37.001	24	31	42	33	43.001	936.998	848.001	792	850.058	806.999	632.999	189	253.001	187	152.001	155	80.001
ENSG00000140406.4	TLNRD1	1089	1110	1098	1043	1013	1041	2898	3097	2447	2443	2647	2162	1879	2285	1666	1605	2016	1314
ENSG00000140416.25	TPM1	7562.13	14237.188	10798.654	11780.648	23129.239	14611.349	10256.197	13629.316	9179.05	17115.62	24061.656	15687.37	13407.72	20445.677	10010.318	18527.91	36923.085	17573.953
ENSG00000140443.15	IGF1R	2567	2571	2299.001	2760.001	2165	2512	2956	2596.001	3226	3368	2435	2699	3755.999	3815	2969	3878.999	3810	3858
ENSG00000140450.9	ARRDC4	316	710	465	432	896	637	325	529	420	314	369	313	492	917	667	201	478	394
ENSG00000140451.13	PIF1	47	29	51	20	41	43	116	128	126	99.999	83	111	121.001	111.001	135	52	52	67.001
ENSG00000140455.17	USP3	729.745	923.911	877.415	770.845	819.285	857.418	1541.872	1421.002	1402.899	1362.642	1324.651	1267.355	1276.608	1299.691	1110.852	1084.666	1229.923	1213.847
ENSG00000140459.18	CYP11A1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	3	0	2	2
ENSG00000140463.14	BBS4	223.001	244	291.001	211.999	176	269	243	229	191	222	186.001	171	153	143	103	168	131	113
ENSG00000140464.20	PML	5165.119	5167.602	5227.821	5759.691	3764.784	5089.712	3439.707	2454.878	3090.796	3004.68	2629.911	2569.832	7188.184	6507.969	5725.619	5493.882	4174.651	4696.463
ENSG00000140465.15	CYP1A1	1022	680	585	1623	1099	648.001	1004	403.001	763	2060.998	674.999	744	1206.001	393	349.001	1270.001	852.001	455.001
ENSG00000140470.15	ADAMTS17	10	1	4	3	2	3	6.033	5	1	2	5	2	8	22	3	6	4	2
ENSG00000140471.17	LINS1	134.075	145	169.218	152	152.769	157.058	271.001	260.743	278.294	237.425	212.025	224.999	207	149.131	171.109	132.209	177.999	164.195
ENSG00000140474.14	ULK3	691	702.999	966	795	677	969	1982	1554.002	1584.001	1717.999	1439.001	1320.999	949	978.001	959.999	888	842.999	703.001
ENSG00000140478.17	GOLGA6D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140479.18	PCSK6	565.436	721.058	767.847	451.025	424.638	571.371	146.037	133.761	100.943	128.839	118.679	99.717	617.01	691.329	680.908	453.908	503.394	496.206
ENSG00000140481.15	CCDC33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140488.16	CELF6	19.732	20.952	17.111	20.828	0	16.438	12.279	9.63	6.849	3.834	5.357	11.391	11.289	9.986	0	10.426	0	16.735
ENSG00000140497.16	SCAMP2	2134	2476.999	2540	2322	2038.001	2577.001	3579	2798	2903.999	3116	2940	2670.001	2388	2537.001	2171.001	1604.999	1916	1802.999
ENSG00000140505.7	CYP1A2	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0
ENSG00000140506.17	LMAN1L	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	2	0
ENSG00000140511.12	HAPLN3	2992.001	4400	2977	4369.999	4030.999	3774	240	268.999	277	370	341	348	1308	1285	1102	1409	2052.001	1850
ENSG00000140519.14	RHCG	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0
ENSG00000140521.18	POLG	1406.448	1417.585	1830.293	1547.574	1334.577	1999.973	2151.032	1875.399	2367.197	2059.703	1815.405	2015.645	1881.597	1929.003	2012.358	1268.071	1508.767	1938.354
ENSG00000140522.12	RLBP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140525.20	FANCI	514.552	495.416	716.705	535.423	420.424	740.029	1521.967	1398.598	1585.344	1398.297	1208.593	1296.357	1021.401	720.997	1285.641	461.927	491.234	856.646
ENSG00000140526.18	ABHD2	3482.481	2557.05	3365.273	3858.719	2167.019	3628.641	3067.342	2084.686	2539.821	2530.995	1852.79	2025.226	4740.372	2791.014	4159.657	3146.734	2162.196	3801.733
ENSG00000140527.15	WDR93	2	0	0	0	2	2	5	2	0	1	0	2	2	5	0	0	1	2
ENSG00000140534.14	TICRR	52	40	90	55	44	87	244.119	215.021	295.638	217.287	209.031	231.147	151	93.022	207	33	31	129.376
ENSG00000140538.17	NTRK3	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
ENSG00000140543.15	DET1	70.817	114.29	86.404	110.623	72.632	78.485	214.749	189.314	148.357	143.533	197.726	187.662	164.348	180.888	146.735	91.047	157.57	83.563
ENSG00000140545.16	MFGE8	2236.999	2882.999	2936	2952.998	2806.001	3428.999	1544	1733.001	1892	2288.999	2218.001	2381	1247.002	1567.999	1356.999	1645.001	2375.001	2258.001
ENSG00000140548.10	ZNF710	511	676.673	648	585.001	494	643.102	859	920.999	814	877	932	743	623	834.262	733	751	797	639.649
ENSG00000140553.18	UNC45A	3080.694	3325.543	3459.653	3569.252	2800.643	3673.166	3915.44	3412.602	3700.129	3795.13	3531.95	3277.384	3309.349	3628.275	3049.368	3754.511	3327.576	3265.729
ENSG00000140557.12	ST8SIA2	0	0	0	1	0	0	7	7	27	13	20	17.999	1	0	0	0	0	0
ENSG00000140563.16	MCTP2	728	836.999	769	771	697.999	714.001	9	5	3	5	4	3	911.999	663.999	735.999	466.999	438.999	616
ENSG00000140564.13	FURIN	6911	7179	7990	8090.001	6338	8475.999	5823	4700.999	6057	7020	5623.999	6185	5937.999	5504.999	5359.001	5152.001	5652	6140.001
ENSG00000140575.13	IQGAP1	15364.999	21633.001	19479.999	15909	19012.999	20102.999	14547.001	15400	18413	13869.001	13861	15435.001	15949.999	20715.001	16950	9798.999	16862.999	15156.999
ENSG00000140577.17	CRTC3	978	1090	1114.001	985	927	1068.999	2701	2205	1923.001	2538	2263.999	1796	1684.001	1897	1574.001	1808	1832	1293.001
ENSG00000140598.16	EFL1	611.001	561.975	765.001	668	522.001	734	1347.999	1128	1310.999	1137.001	953.001	1040	1066	1070.999	885	823	981.999	980.988
ENSG00000140600.17	SH3GL3	0	0	0	0	0	0	0	1	0	0	0	0	2	0	2	0	2	2
ENSG00000140612.14	SEC11A	4701.002	5488	5917.999	5567.001	4820	6107	3894	3794.002	4265.999	4001	3939.001	4142.001	4872	4871	4486.999	3656.999	3920	5190.001
ENSG00000140623.14	SEPTIN12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0
ENSG00000140632.17	GLYR1	3475.997	2844.001	4416.001	3998.998	2454.001	4518.001	4068	3027	4007	3906	2796.999	3407.001	4112.889	2915	4073.999	3076.999	2319.999	3800.001
ENSG00000140650.13	PMM2	906.073	1017.004	1096.492	944.975	1086.888	1093.099	2101.667	2077.206	1996.936	1874.975	2116.065	1967.158	1288.745	1707.537	1429.984	1084.659	1366.599	1318.731
ENSG00000140675.13	SLC5A2	0	38.723	29.281	31.965	13.325	36.148	52.307	30.64	12.811	36.057	22.749	22.091	36.988	41.253	41.078	43.234	19.246	21.971
ENSG00000140678.17	ITGAX	3	8	4	1	3	0	3	1	3	1	9	7	4	36.999	4	9	35	3
ENSG00000140682.19	TGFB1I1	1185.998	2156	1748.001	1287	2107	1488	2669	3075	2405	2643.999	3424	2403.999	1960	3915	1929	1207	2280	1661
ENSG00000140688.18	RUSF1	1448.999	1544.276	1380.72	1527.035	1373.675	1365.85	1128.693	1000.361	826.189	1219.944	1067.25	794.909	1269.012	1343.747	901.922	1744.765	1597.755	1174.03
ENSG00000140691.18	ARMC5	504.743	563.378	633.585	584.337	402.445	599.696	689.029	775.174	703.687	650.309	718.406	615.351	520.566	648.21	593.519	274.532	292.283	290.41
ENSG00000140694.18	PARN	884	867	1108	1031	918.998	1137.001	1321.999	1017.001	1117.001	1267	1131	1027	1227.001	942	975.999	813.001	749.999	774.001
ENSG00000140718.22	FTO	1218	1122.002	1460.001	1345	994.001	1471.999	1243	944	1386	1205	872	1142.001	1351.001	869	1113.999	1213.998	976	1273.001
ENSG00000140740.11	UQCRC2	3579.999	3454.002	4245	4130.999	3647	4616	4041	3901.999	3858	3989	3708.999	3550.001	4591	4114.001	3718.999	3502.999	3555	4126
ENSG00000140743.8	CDR2	1034.053	999.377	1278.204	1212.664	1092.296	1374.792	1618	1710.78	1713.411	1631.32	1739	1766.355	948.04	1132.439	1049.221	956.074	1316.583	1380.001
ENSG00000140749.9	IGSF6	7	6	3	3	1	3	4	4	2	4	1	1	3	4	5	6	7	2
ENSG00000140750.17	ARHGAP17	3249	3295.999	3858.001	3178.001	2390.001	3515.001	3024.999	2529	3466.998	2728	2468.002	3105	2807.002	2736.002	3222	2353	2197.002	2731.999
ENSG00000140795.13	MYLK3	71	86.001	54	68	74	68	9	1	3	2	3	0	7	18	1	6	9	1
ENSG00000140798.17	ABCC12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140807.7	NKD1	0	0	0	1	0	0	4	9	12	10	1	3	0	9	5	8	2	3
ENSG00000140829.12	DHX38	1636.67	1917.088	2081.291	1920.561	1491.214	2159.348	2661.111	2468.6	2573.061	2752.479	2512.198	2628.318	2276.909	2553.917	2450.248	1650.448	1680.744	1796.488
ENSG00000140830.9	TXNL4B	278.999	394	380	306.995	353.001	416	881	852	698	793.971	729	725.999	469	584	504	398	550	468
ENSG00000140832.11	MARVELD3	2	8.004	14	11.316	12.026	13.664	0	0	1	0	2	1	6	7	5.121	6.047	3.5	2.001
ENSG00000140835.10	CHST4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000140836.17	ZFHX3	1822.102	2285.809	1857.275	1819.967	2138.877	2093.569	2143.902	2028.457	2110.19	2379.289	2179.205	2013.043	2374.105	2835.662	2525.012	2687.768	3609.559	3837.037
ENSG00000140839.13	CLEC18B	2	5.193	2	2.116	2	5.137	0	0	0	8.763	2.334	0	4	3.881	0	0	3	4.002
