gene_id	gene_name	A_1	A_2	A_3	A_4	A_5	A_6	B_1	B_2	B_3	B_4	B_5	B_6	C_1	C_2	C_3	C_4	C_5	C_6
ENSG00000143319.17	ISG20L2	21.102793	26.050122	21.023228	15.569485	18.536707	20.03545	33.858361	35.544842	27.92165	32.427294	38.850002	32.398288	22.094208	20.237169	22.550341	22.399913	22.659627	24.293341
ENSG00000143320.9	CRABP2	0.425876	0.226728	0.096181	0.392116	0.168886	0.376625	0.093569	0.23725	0.977488	0.283752	0.193852	0.977931	0.61132	1.216602	0.849386	0.626143	1.539114	0.732529
ENSG00000143321.19	HDGF	143.386503	138.173468	164.555574	144.83381	146.618579	159.179047	305.380414	307.197708	314.213784	281.060359	306.491109	324.408338	268.917302	259.399997	298.674383	259.737441	257.139437	274.25
ENSG00000143322.22	ABL2	9.321615	10.317551	6.617435	9.777393	13.25125	8.172363	35.996554	30.696097	34.092273	44.958094	32.976255	36.512381	27.630952	26.657045	21.229628	25.205954	34.287143	24.704413
ENSG00000143324.14	XPR1	10.872355	20.342071	15.743775	8.562115	19.839764	14.867794	10.245333	16.506909	16.858082	10.553179	16.983112	19.412523	13.879422	30.749142	25.555959	9.738277	26.807657	26.438582
ENSG00000143333.7	RGS16	0.083214	0.692728	0.340681	0.444831	0.70657	0.515872	0.604251	0.438807	0.137319	0.636892	0.749363	0.666637	2.013541	4.476399	2.851855	3.526423	6.931196	8.317613
ENSG00000143337.19	TOR1AIP1	39.936493	39.814763	40.698984	36.199912	33.067557	36.710039	32.257132	28.726172	31.309978	30.464253	29.361929	30.435844	26.479612	27.774783	23.708701	15.204512	19.438621	21.067573
ENSG00000143340.7	FAM163A	0	0.10528	0.038646	0	0	0	0.190516	0.491591	0.194801	0.213053	0.378949	0.16814	0.263552	0.433724	0.322154	0.039826	0.208192	0.13508
ENSG00000143341.12	HMCN1	35.462837	52.555978	23.197916	29.5531	44.147889	24.603952	1.218085	0.608281	0.76112	1.701591	1.227169	0.658245	11.150665	11.650944	5.180564	6.399477	7.026706	5.334864
ENSG00000143344.16	RGL1	12.159113	8.624767	7.478155	10.215718	8.200989	8.60092	20.193981	20.329129	22.220062	19.161454	17.023038	19.917304	8.855267	11.586994	12.468246	13.435081	13.198185	14.756188
ENSG00000143353.12	LYPLAL1	9.997004	12.632331	9.820286	12.150657	13.1381	9.516024	9.979996	9.220541	8.98288	9.922616	8.47011	7.30133	11.570743	12.631543	8.505843	10.534691	11.878477	8.82415
ENSG00000143355.16	LHX9	0.052241	0.00695	0.150231	0.047712	0	0.106487	0	0	0	0	0	0.007382	0	0	0	0	0	0
ENSG00000143363.17	PRUNE1	12.682176	10.715852	12.235063	12.850218	9.086587	9.306246	6.944334	6.234396	5.841161	6.447858	5.428114	6.818678	9.263218	7.772503	9.18984	10.919861	9.469316	10.385209
ENSG00000143365.20	RORC	0	0.027616	0.025359	0	0	0	0	0	0.025545	0	0	0	0	0	0	0	0	0
ENSG00000143367.17	TUFT1	15.840653	16.45226	16.979452	22.026722	24.90847	26.301572	3.128689	3.011221	2.12304	4.664357	4.380561	3.735401	24.820672	25.155229	22.914408	14.172643	17.522227	13.332765
ENSG00000143368.10	SF3B4	40.087404	49.796288	50.304192	42.841269	44.949565	44.417987	73.024055	70.977581	73.701469	65.790882	76.808144	74.676058	48.521479	60.500883	57.192526	34.69631	46.104158	46.857537
ENSG00000143369.15	ECM1	0.415935	0.884362	0.804897	0.44558	0.907068	0.531048	5.477764	7.583937	8.705335	8.662449	9.481649	9.683784	1.824086	3.889016	1.999414	2.211086	7.002192	2.493599
ENSG00000143373.18	ZNF687	11.130185	10.965664	9.929194	10.862295	8.350706	10.255216	9.490588	7.351646	7.960281	9.882666	8.501531	8.518739	10.190163	10.893205	9.939351	13.206432	12.370276	12.070603
ENSG00000143374.18	TARS2	11.08149	14.151162	13.200553	10.49696	12.295004	11.66198	11.462141	11.182105	11.756518	9.637404	12.260219	11.45735	9.942321	11.302781	10.095777	11.412432	7.853735	9.632669
ENSG00000143375.15	CGN	0.195816	0.43725	0.270579	0.300161	0.442241	0.577033	0.196317	0.245268	0.111273	0.120825	0.207495	0.141921	1.540289	2.689764	2.0689	4.339559	3.117738	3.041455
ENSG00000143376.14	SNX27	5.728494	8.63709	8.34961	6.757413	10.559157	9.409417	4.030543	5.924842	5.438546	6.153917	5.485974	5.235891	4.545841	7.81717	7.623289	4.666606	8.554686	7.898167
ENSG00000143379.13	SETDB1	15.93398	15.755828	17.950681	13.280412	14.607037	17.66967	10.428443	11.628491	14.580668	13.18127	13.318654	12.475274	13.305232	14.031295	15.657508	15.568956	15.067378	12.202865
ENSG00000143382.16	ADAMTSL4	6.35403	7.672962	4.304719	4.663393	4.590532	5.087742	0.930827	1.653275	1.110655	1.040637	0.565517	0.506314	2.499255	1.606568	1.921303	2.52738	1.331107	0.99
ENSG00000143384.14	MCL1	120.374218	110.892672	123.790751	110.873848	109.170643	116.474406	160.277379	143.625241	153.921942	145.724588	141.230873	141.936943	117.482259	108.84068	119.205559	108.008319	97.88401	92.065614
ENSG00000143387.14	CTSK	1.488627	1.37273	1.930804	1.491114	2.114712	2.258482	16.586462	9.435263	14.122211	18.982823	9.637875	14.717991	2.585973	1.688362	1.835432	1.042661	0.851888	1.485311
ENSG00000143390.18	RFX5	37.026165	36.945701	26.966425	34.040085	34.282683	25.819898	18.673303	17.080555	15.943366	21.982311	18.359889	14.102138	25.927909	25.170276	22.241369	18.795521	19.639023	13.448483
ENSG00000143393.17	PI4KB	37.999983	38.243202	29.829824	35.863295	39.95999	32.586907	36.097042	31.343017	32.575542	35.227829	32.923561	28.97298	40.537727	45.28255	35.80234	33.740056	33.602043	28.889651
ENSG00000143398.20	PIP5K1A	27.310749	27.095071	26.258647	23.957136	28.429211	30.944917	32.662232	31.086	33.474498	28.976506	31.26678	32.338671	31.246848	33.184895	36.861918	32.091491	30.157942	32.974068
ENSG00000143401.15	ANP32E	21.087903	21.9462	24.848502	18.02457	22.783789	23.921446	38.215742	38.210433	43.00875	35.480504	39.492673	42.848714	26.080077	24.759528	37.883317	28.123943	24.326016	28.180468
ENSG00000143409.18	MINDY1	10.452788	11.296455	9.007599	8.903525	7.990042	7.911506	6.297217	5.876797	6.205579	5.981891	6.448623	5.64047	7.625985	9.407242	5.751006	6.427086	4.413644	5.468694
ENSG00000143412.10	ANXA9	0.6505	0.537842	0.456519	0.508617	0.365584	0.449992	0.710292	0.269867	0.306047	0.265674	0.234205	0.288772	0.296491	0.494717	0.548935	0.116194	0.369789	0.340433
ENSG00000143416.21	SELENBP1	0.095178	0.169478	0.201165	0.241528	0.325319	0.228762	1.542716	2.116831	2.423075	2.736162	2.43719	3.439423	0.489915	1.03515	0.599558	1.55151	0.783589	0.633874
ENSG00000143418.20	CERS2	113.439023	105.400763	85.947531	107.57138	107.744457	88.443103	123.75346	106.556332	90.864662	116.101625	118.101399	88.989773	108.63962	104.709444	82.828004	82.727572	88.135483	69.254047
ENSG00000143420.19	ENSA	191.008707	168.437333	197.125856	178.765854	154.159112	184.216844	144.026342	143.98578	154.734346	137.263831	129.571606	147.278005	157.847747	127.949101	156.927265	117.146134	92.206913	111.509854
ENSG00000143429.13	LSP1P4	0.307519	0.465071	0.123372	0.699759	0	0.603026	0.379284	0.118931	0.730495	0.414748	0	0.807403	2.302381	1.497429	3.618574	0.990294	0.462074	0.344803
ENSG00000143434.17	SEMA6C	10.085633	15.798511	10.232397	13.164741	17.703642	11.902655	16.447803	15.339025	18.452554	27.120704	17.716506	20.327392	7.517196	12.17754	11.317441	10.649072	12.509383	13.369545
ENSG00000143436.11	MRPL9	70.253969	62.179811	63.995055	60.576522	60.694727	66.503153	87.17801	89.971681	80.1664	87.635138	83.514977	94.765723	77.394698	69.201104	75.422164	67.005509	65.910148	72.023172
ENSG00000143437.21	ARNT	28.330405	34.249341	32.144366	29.12954	17.424338	27.02727	31.231453	19.23748	26.573419	30.374397	19.561778	27.449616	32.01651	21.099367	30.513332	38.697906	23.604615	27.560898
ENSG00000143442.24	POGZ	19.969345	24.304518	20.959716	17.977726	17.357316	20.819471	16.031284	13.360068	15.696519	17.746617	13.504579	15.263743	21.302303	18.085475	19.87029	19.3465	14.584526	18.877898
ENSG00000143443.10	C1orf56	3.497365	3.173932	3.099443	2.838854	3.557432	3.071592	3.364445	2.891966	3.616344	4.491956	4.250981	2.681887	2.825803	2.706895	3.664035	3.270462	3.434042	2.453703
ENSG00000143450.19	OAZ3	6.931195	4.464586	4.788988	4.526486	4.560957	6.464073	1.45	2.028471	0.918182	2.02759	2.157416	1.164819	2.676239	4.163769	3.893007	1.405693	1.735396	1.753756
ENSG00000143452.16	HORMAD1	0.14704	0.113439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000143457.11	GOLPH3L	24.452118	20.132656	20.753033	23.371009	19.045052	20.942159	15.996194	13.196248	14.374534	17.157039	10.410689	12.468918	22.516549	18.847303	19.074726	19.48587	15.859123	21.203036
ENSG00000143458.12	GABPB2	3.033561	2.837421	2.161084	1.968274	3.749896	1.934746	4.980118	4.028173	3.101657	3.886896	4.262935	2.405079	5.11541	2.831455	3.422934	2.39158	4.060017	1.543039
ENSG00000143469.21	SYT14	0	0.010947	0	0	0.036548	0	0.642922	0.675344	0.546885	0.508475	0.630026	0.685028	0.075998	0.119508	0.338173	0.052011	0.236267	0.154423
ENSG00000143473.14	KCNH1	0	0	0.015267	0.036296	0	0.048958	0	0.014228	0	0	0	0	0	0.036299	0.013763	0	0	0.012381
ENSG00000143476.18	DTL	2.197671	2.861811	3.879509	2.676585	3.22068	5.601963	13.56295	13.592973	10.380043	7.893781	9.908248	7.760917	5.273107	4.607202	5.755918	2.331725	0.747339	5.741936
ENSG00000143479.18	DYRK3	2.585801	4.093754	3.055024	2.862854	2.816974	3.019785	8.095983	8.607625	7.357653	8.103204	8.232961	7.390868	4.064507	5.450856	4.489348	7.435782	8.987422	6.240851
ENSG00000143486.16	EIF2D	51.737082	48.980647	50.34712	52.153914	45.89269	44.563823	44.470708	41.224644	39.08385	39.894042	37.604225	35.34027	51.502695	44.330171	44.775828	40.621853	35.925438	37.303907
ENSG00000143493.13	INTS7	9.155038	9.347855	10.391337	8.908822	8.911984	10.079114	15.502528	11.719287	12.789829	12.731519	10.932092	13.541005	12.098799	9.588663	12.146697	7.394946	6.394649	8.565911
ENSG00000143494.16	VASH2	0.017926	0.026719	0.565082	0.232176	0.073097	0.394092	0.014484	0.203101	0.11126	0.248551	0.316797	0.06391	0.0143	0.045949	0.293602	0.106205	0.187257	0.204918
ENSG00000143498.18	TAF1A	1.937185	1.720065	1.943212	2.181663	2.133318	2.341555	4.816386	6.052689	3.443431	3.319372	4.363287	3.426976	3.181581	5.684641	4.430391	3.043892	2.892735	3.429919
ENSG00000143499.14	SMYD2	118.279726	122.824811	113.406103	105.134584	108.605773	109.010511	28.597748	23.86703	24.981223	26.265319	25.202382	26.133891	120.117183	117.274195	135.018535	60.237581	58.264741	84.001973
ENSG00000143502.16	SUSD4	0.114055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000143507.18	DUSP10	0.562367	0.706927	0.786197	0.755357	0.650854	0.702931	2.813583	1.916287	2.257312	2.076658	2.029747	2.435347	1.537856	2.195146	1.372408	1.72376	2.676259	2.709843
ENSG00000143512.13	HHIPL2	0	0	0	0.021741	0	0.08331	0.06235	0	0	0.310853	0.021752	0	0	0	0	0	0	0
ENSG00000143514.18	TP53BP2	15.601987	15.434577	15.630731	14.755067	15.469353	15.679682	28.784188	26.791686	24.850051	28.684513	26.105848	24.006882	17.691035	17.970907	21.220509	16.110465	18.263249	17.7143
ENSG00000143515.20	ATP8B2	19.730194	27.237359	18.141143	16.895828	24.062896	16.859831	24.241819	28.680699	26.259777	24.504731	27.431986	23.460831	23.354663	30.842867	23.457844	28.019565	32.928798	30.702495
ENSG00000143520.6	FLG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000143536.7	CRNN	0	0	0	0	0	0	0	0	0	0	0	0	0.05807	0.027767	0	0.061009	0	0.029691
ENSG00000143537.14	ADAM15	94.593764	145.708661	123.716032	95.230304	140.837775	118.254705	342.953851	368.843396	376.009798	244.836647	300.021223	308.677545	201.500321	256.993427	211.022643	198.887352	191.180087	153.196224
ENSG00000143543.15	JTB	111.813358	97.797511	113.45516	111.800121	101.051678	100.367438	133.096814	121.37985	129.562548	119.392275	118.281625	114.477518	104.56818	102.560231	112.162232	112.20072	107.844992	114.430248
ENSG00000143545.10	RAB13	303.235737	305.2018	290.97268	285.646045	288.79505	271.889242	231.575741	243.011425	248.228303	239.913925	239.167577	248.141187	229.769071	249.55054	239.445709	257.652627	284.651188	243.908685
ENSG00000143546.10	S100A8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000143549.22	TPM3	691.322446	700.153125	622.711704	641.709118	750.31945	643.675999	1084.425524	1096.7747	1062.337589	1022.654853	1069.306711	1055.163308	1114.415504	1190.230841	997.618245	629.830296	692.055447	673.887594
ENSG00000143552.10	NUP210L	0	0	0	0.009701	0	0	0	0.009579	0	0	0	0.020465	0.00915	0.026448	0.03134	0.038968	0.055422	0
ENSG00000143553.11	SNAPIN	60.991039	63.459856	58.921739	61.055029	62.576766	60.983646	54.385429	52.518494	47.784516	50.463637	45.405955	46.159843	59.927799	65.342796	52.085745	49.044979	49.646176	41.36222
ENSG00000143554.14	SLC27A3	8.999799	19.014779	14.607845	11.688469	15.328398	14.050785	16.452246	21.288493	22.947649	17.872267	18.940529	28.584318	2.834565	4.875567	5.814837	6.931148	4.616714	3.798039
ENSG00000143556.9	S100A7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000143569.20	UBAP2L	141.39199	135.365255	143.514426	136.217894	148.683194	151.55083	153.03212	148.348979	166.78793	161.79218	148.980819	163.030649	142.846857	143.446419	169.087053	123.877108	132.533392	150.679309
ENSG00000143570.19	SLC39A1	69.851434	73.704254	79.22988	69.848037	69.281377	77.618862	67.589288	63.44168	71.530661	63.409607	67.72022	71.127272	65.423968	70.659386	76.995717	74.041408	75.819617	94.430758
ENSG00000143575.16	HAX1	60.535456	63.372287	61.869713	62.872689	59.470352	63.314585	126.846281	120.250011	100.546647	114.313125	118.650171	96.275328	74.525557	77.557701	70.09927	83.657293	78.802924	68.984336
ENSG00000143578.16	CREB3L4	9.940952	11.748727	9.119007	11.541632	9.291863	10.948516	4.499981	4.723807	4.456531	4.907132	4.02714	3.950522	6.896532	5.405586	5.897853	8.330729	5.935506	6.614391
ENSG00000143590.14	EFNA3	2.961224	2.282323	3.789016	1.810099	3.442621	3.143776	2.813112	4.37568	3.380392	3.223778	3.139249	2.711393	2.260085	2.691133	3.126638	5.853952	5.935065	4.052813
ENSG00000143595.13	AQP10	0.269429	0.106237	0.073159	0.032443	0.075586	0.124356	0.048044	0.063966	0.031719	0.079369	0	0	0	0.07355	0.119027	0.144125	0.122859	0
ENSG00000143603.19	KCNN3	7.112964	6.016606	2.463516	6.135702	5.042268	2.52974	2.242689	1.906238	2.342127	2.473949	1.302993	1.872492	0.354239	1.723121	0.307656	1.66331	1.475943	0.98572
ENSG00000143612.21	C1orf43	230.376086	213.366124	220.210159	237.390926	225.06776	223.959317	195.029196	168.336681	160.969909	189.268114	159.567037	155.763633	209.278701	178.964083	179.724731	186.815573	172.19032	194.483973
ENSG00000143614.11	GATAD2B	11.804871	11.029542	12.000269	9.311561	10.733628	11.433492	12.973696	9.2631	12.481135	13.314343	8.078633	12.739637	12.131729	10.172129	17.968449	12.356545	10.006377	13.658621
ENSG00000143621.17	ILF2	134.077218	133.066792	117.881705	133.252111	142.190253	118.019458	223.46914	208.932624	180.059315	210.351621	207.803739	184.930537	185.474973	154.674499	142.569307	137.364375	127.75861	122.213881
ENSG00000143622.12	RIT1	28.331008	46.703259	39.953422	27.751012	51.495254	42.592902	42.60097	81.273416	63.411373	45.36521	86.301675	81.831814	22.817815	56.145473	42.731242	28.97314	68.773605	46.975812
ENSG00000143624.14	INTS3	24.215838	32.788877	23.325463	24.370944	27.205728	23.832521	21.478076	23.044158	25.521721	23.611828	20.816926	23.791492	21.219548	25.289943	22.791307	16.039789	17.555919	18.938085
ENSG00000143627.19	PKLR	0	0.031666	0	0	0	0	0	0	0	0	0	0	0.026048	0	0.072452	0	0	0
ENSG00000143630.10	HCN3	1.484625	1.519266	1.679465	1.182725	1.320317	1.793059	1.024609	1.33696	1.061948	1.109069	0.827977	0.892754	1.753261	1.81133	1.370449	1.024236	1.334061	1.386358
ENSG00000143631.11	FLG	0.033	0.05113	0.038604	0.0401	0.019935	0.026747	0.003817	0	0.0039	0	0.02803	0.00421	0.07146	0.091084	0.02603	0.028131	0.17754	0.05804
ENSG00000143632.15	ACTA1	0	0.137971	0	0	0	0	0.041544	0.040448	0.085042	0	0	0	0	0	0.046945	0	0	0
ENSG00000143633.13	C1orf131	16.659577	14.545949	15.239646	16.327208	18.555168	15.351245	21.284629	18.348451	16.639271	18.593668	18.234621	16.35354	18.950411	14.657236	15.471889	11.294726	9.990859	11.595534
ENSG00000143641.10	GALNT2	128.878108	112.137564	110.262391	126.678821	97.120808	110.637643	68.197383	66.519281	68.518479	78.739958	73.138821	69.468717	90.901382	73.633085	70.89152	68.028853	62.455779	57.944369
ENSG00000143643.13	TTC13	3.669783	5.475339	4.538051	3.921479	4.684786	4.371812	9.635599	8.941322	11.093686	10.193982	7.522397	10.627201	7.801408	9.05299	7.753604	6.161787	5.838819	9.946136
ENSG00000143653.10	SCCPDH	36.542577	37.417902	34.440325	36.902519	47.339423	37.587402	43.636053	41.435162	42.694626	47.640832	43.151085	44.446831	51.36627	41.945983	46.368894	28.83567	32.322858	39.36495
ENSG00000143669.16	LYST	8.491617	9.295803	7.281705	8.028001	9.765978	8.995543	4.886342	4.05715	4.562696	5.999902	5.105753	3.554992	8.35076	6.490843	5.867418	6.489184	7.935731	7.888804
ENSG00000143674.11	MAP3K21	0.380672	0.442563	0.317201	0.28317	0.750432	0.520402	0.198075	0.168014	0.066466	0.198852	0.169229	0.04237	0.293125	0.504647	0.528008	0.323858	0.363793	0.492312
ENSG00000143702.16	CEP170	41.77827	47.528255	36.443664	39.634673	47.156493	39.238032	53.818827	60.581529	62.690069	52.50973	58.071168	66.021316	55.181638	57.941524	70.999469	57.730388	62.944	66.999097
ENSG00000143727.16	ACP1	73.305088	73.617742	70.328933	75.043024	82.272409	66.924812	119.180649	116.828323	101.480711	115.114316	121.95488	109.799268	87.561313	90.505488	84.78129	91.862622	94.636002	78.769129
ENSG00000143740.15	SNAP47	21.099764	17.279152	18.844347	17.157961	16.432709	15.971713	26.738549	27.14906	27.429628	28.440611	25.395585	24.899835	23.314829	23.105373	20.612134	28.717973	24.75347	23.712824
ENSG00000143742.14	SRP9	219.765897	232.754246	225.097003	205.837625	255.83125	226.896717	229.913649	226.797417	237.607244	233.6072	247.761568	243.832281	227.846506	210.538272	225.911437	160.327735	189.706927	193.922744
ENSG00000143748.18	NVL	15.654037	17.627048	14.429577	14.434094	17.4818	17.43117	14.844539	17.705265	14.65819	16.415016	15.13644	13.374006	14.76656	13.202505	14.97991	13.118251	13.362487	15.031769
ENSG00000143751.10	SDE2	12.813929	9.792678	11.248497	11.195209	11.341458	11.791654	12.891419	11.463013	11.112972	12.012659	11.229385	12.27598	12.355753	11.974148	14.015632	13.999963	13.068662	16.725374
ENSG00000143753.14	DEGS1	107.115439	122.022292	109.27231	96.364166	142.268079	115.556489	115.14802	114.374917	114.742519	115.764018	118.488295	121.718421	107.416476	120.339943	108.551475	68.220403	93.340431	97.384071
ENSG00000143756.12	FBXO28	46.084523	40.350479	40.623547	38.408582	47.464227	47.183512	30.879668	27.149283	23.35736	24.137529	21.979697	20.483973	37.478199	33.901852	44.376771	26.498317	27.39119	29.985256
ENSG00000143761.17	ARF1	519.874312	492.535783	512.730037	543.111766	534.457335	533.588267	628.051702	571.087166	566.427881	615.613246	598.987421	603.369494	514.430698	461.69231	501.263784	613.999454	521.808547	513.02689
ENSG00000143768.13	LEFTY2	0.033948	0.030262	0.027797	0.055176	0	0	0	0	0	0	0	0	0.10832	0.103665	0.199896	0	0	0.027704
ENSG00000143771.12	CNIH4	42.002364	60.494724	49.3894	40.126777	51.196625	47.912852	75.865032	104.138372	88.502681	68.99244	103.399465	89.10449	48.54087	72.765917	64.933133	55.324614	84.052259	74.551684
ENSG00000143772.11	ITPKB	8.731429	12.455043	7.962006	7.913556	12.267735	8.128264	28.906285	31.355619	33.170611	28.74633	28.253306	33.324976	49.074527	70.38602	52.015735	26.290468	38.954378	38.851819
ENSG00000143774.18	GUK1	435.866193	476.565129	473.361227	396.073393	437.667593	425.842225	283.726751	298.528083	282.163662	291.047732	287.931984	309.373101	421.30892	473.503893	399.040507	514.063272	524.121028	428.652993
ENSG00000143776.20	CDC42BPA	71.065877	72.151094	50.943705	62.576803	65.207205	57.310037	64.047804	58.553104	56.370017	59.786376	53.374867	51.815548	57.563949	55.484889	55.683164	50.935787	58.842072	44.324825
ENSG00000143786.8	CNIH3	1.115159	1.738637	1.0832	1.949825	1.18429	0.555136	2.306063	2.416129	1.936109	2.021391	2.508893	1.829951	1.400545	2.043137	1.479793	1.682919	1.345815	1.603573
ENSG00000143793.13	C1orf35	24.120757	24.693169	30.408296	28.728414	22.971679	28.026525	48.690411	48.282269	40.168599	43.121846	47.553575	39.192332	29.916191	30.980635	34.385397	45.925212	35.962262	37.061894
ENSG00000143797.12	MBOAT2	7.055573	12.801485	6.662776	7.223716	11.850468	5.042001	10.188575	11.972247	9.665745	12.729228	13.609381	11.076799	9.391073	9.169521	7.689764	6.979562	9.249284	8.288694
ENSG00000143799.14	PARP1	56.541331	61.53798	57.847517	52.762451	58.899301	58.002744	72.903892	77.988772	74.58868	64.656843	68.862859	67.437217	60.751492	60.823612	74.049973	57.054437	52.923784	61.415226
ENSG00000143801.18	PSEN2	19.652211	17.721116	20.969111	14.63104	17.938772	15.641997	16.683563	18.574385	21.194517	16.729087	13.35038	15.762753	15.773499	18.00446	20.379562	20.072109	14.19804	21.488595
ENSG00000143811.20	PYCR2	49.454947	45.309721	50.087483	54.45853	45.318132	49.461449	67.857425	64.48626	59.688598	67.14944	64.118552	54.676843	53.201442	50.25431	51.517234	54.57651	46.602666	38.787611
ENSG00000143815.15	LBR	123.619876	153.309031	113.169908	119.902196	138.556314	110.595144	53.0862	60.547003	43.862419	50.912008	48.378554	42.861532	83.047533	74.582848	89.945665	73.303708	61.718892	70.444843
ENSG00000143816.8	WNT9A	0.364342	0.565771	0.609645	0.495462	0.526391	0.577119	3.610626	3.278244	3.847867	3.581225	2.334342	3.559103	3.045573	3.23449	2.985755	0.805368	1.171925	1.465985
ENSG00000143819.13	EPHX1	221.426105	239.76173	272.614767	200.57782	193.715869	216.982791	33.213355	27.543895	25.488447	38.041176	29.634492	27.63247	50.725313	55.202261	56.363433	67.147583	58.613586	56.399096
ENSG00000143839.15	REN	0	0	0	0	0	0.040312	0.040181	0	0	0	0	0	0.039855	0.037961	0.045399	0.207872	0.079441	0
ENSG00000143842.15	SOX13	22.399444	23.522265	21.770749	18.584089	20.865627	20.951669	18.131156	14.646586	17.566827	22.639197	16.914692	17.465438	17.997366	18.445803	20.998042	16.536451	15.588854	15.861984
ENSG00000143845.15	ETNK2	12.128097	13.040082	9.103539	10.87613	13.164323	7.974417	8.75994	11.146102	7.045552	10.306164	10.479626	7.170545	10.940737	15.370151	9.166085	16.389866	19.520576	12.643562
ENSG00000143847.16	PPFIA4	0	0.024698	0.033969	0	0	0	0.02236	0	0.197099	0.023675	0.048796	0.052047	0.015296	0	0.008636	0.619447	0.017625	0.154916
ENSG00000143850.16	PLEKHA6	0.608854	1.059892	1.057704	1.096335	2.506168	1.009979	1.451447	2.830898	1.835745	0.756074	1.780284	0.790655	2.884473	3.855859	1.802024	2.965862	4.928467	1.94554
ENSG00000143851.16	PTPN7	0	0	0	0.176992	0	0	1.017759	1.907424	1.87703	1.28853	1.725847	2.225321	0.039089	0.14446	0.089186	0.037465	0	0
ENSG00000143858.12	SYT2	0.008044	0.014376	0.006587	0	0	0	0	0	0.013304	0.006624	0	0	0.019252	0.006193	0	0.013699	0	0
ENSG00000143862.8	ARL8A	51.810355	52.427558	51.752692	52.270149	48.125853	51.907628	53.731418	45.502693	48.110975	49.221536	49.744801	44.736155	39.935883	46.819497	46.447258	60.588359	44.405115	47.44996
ENSG00000143867.7	OSR1	0.10893	0.161804	0.118921	0.158699	0.285093	0.088004	0.9451	0.15092	0.748249	1.017818	0.689528	0.592854	0.837086	0.453359	1.009708	1.744088	2.576016	2.435133
ENSG00000143869.7	GDF7	40.409702	54.364809	43.302424	50.779869	70.197924	61.014411	0.313468	0.284433	0.466663	0.39986	0.551004	0.675572	8.306007	10.038278	14.689414	9.225085	15.110963	18.496568
ENSG00000143870.13	PDIA6	274.40044	236.723463	265.421087	249.464253	244.497343	245.494411	417.277089	377.970193	415.051716	422.550176	372.720268	401.397877	265.207511	246.358683	257.780421	236.700294	249.674472	242.143688
ENSG00000143878.10	RHOB	787.775672	743.343553	732.459727	819.459526	887.652035	838.511745	278.19444	189.386588	285.806329	500.872404	336.082026	439.609746	884.421896	821.587041	831.560087	1019.895776	1093.53385	1093.257244
ENSG00000143882.12	ATP6V1C2	0.673663	0.304342	0.6716	0.501997	0.690007	0.556467	0.780781	0.514699	0.911403	0.825857	0.356823	0.610129	0.588607	0.301057	0.55109	0.459737	0.515971	0.811691
ENSG00000143889.16	HNRNPLL	34.998803	32.12703	36.876249	30.689752	29.838749	35.545389	36.339229	37.306066	35.543497	33.479722	35.063641	36.70782	31.250121	30.202973	33.152062	16.535499	22.137788	26.371931
ENSG00000143891.17	GALM	3.464909	4.319741	3.816789	2.319732	2.491479	2.981038	3.191783	2.81579	4.37298	2.519939	4.085261	3.472208	1.945966	1.817942	1.694159	1.434287	1.750784	2.888361
ENSG00000143919.16	CAMKMT	2.636537	2.740407	2.350847	1.493205	2.997049	2.242374	5.128512	5.869673	6.019039	6.559452	5.605181	6.411647	3.792903	3.071199	3.000344	3.735961	4.298439	3.032997
ENSG00000143921.9	ABCG8	0.0171	0	0.007001	0	0	0.013855	0	0	0	0	0.007255	0	0	0	0	0	0	0
ENSG00000143924.19	EML4	10.700577	10.574093	11.567214	9.879657	9.792778	10.581312	19.148547	17.517186	18.801892	16.072719	14.676987	16.066996	10.824554	10.984249	11.763792	10.237588	10.347628	10.211155
ENSG00000143933.20	CALM2	646.501869	665.267399	654.089754	633.476633	739.542102	661.837605	686.944894	749.314753	652.747647	594.089196	687.030979	603.843978	684.079957	590.484543	601.994184	557.454024	599.977104	515.39675
ENSG00000143942.5	CHAC2	19.002236	8.885629	13.536715	15.447183	9.507009	11.199774	16.877712	15.49695	15.531483	12.304736	11.782055	9.771645	11.126587	7.920014	11.313407	6.23271	4.096938	7.60167
ENSG00000143947.15	RPS27A	1330.856395	1358.207169	1382.080353	1350.552249	1423.296745	1391.594293	1754.600124	1778.685232	1651.008217	1713.17807	1774.735789	1720.107214	1694.407222	1784.973234	1677.692151	1692.99261	1834.319375	1784.227812
ENSG00000143951.16	WDPCP	2.237642	1.739575	3.196778	2.328789	2.765777	2.364192	4.637482	3.885618	4.195227	4.346944	3.735118	3.36732	1.742376	3.750647	2.452337	3.68367	2.426172	2.172709
ENSG00000143952.20	VPS54	9.294711	7.990256	7.763954	10.427948	8.340505	8.316382	16.846549	9.999649	12.389427	15.076886	10.615201	11.651266	13.534081	8.338274	10.555405	14.564089	10.155203	11.458224
ENSG00000143954.13	REG3G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
